GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Other,10200
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Premises,34300
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Expenses,209900
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Gross Earnings,333600
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Income Before Tax,123800
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Total Expenses,209900
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,EER,62.9
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Estimated Population,100
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,2138
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,119800
Contractor,GPMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,100
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Car and Travel,0
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Employee,0
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Interest,55
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Net Capital Allowances,27.5
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Office and General Business,0
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Other,0
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,%Zero Premises,0
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Car and Travel,300
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Employee,136600
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Interest,200
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Net Capital Allowances,1400
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Office and General Business,7600
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Other,18000
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Premises,15400
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Expenses,179600
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Gross Earnings,329400
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Income Before Tax,149800
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Total Expenses,179600
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,EER,54.5
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Estimated Population,50
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Income Before Tax Standard Error,9241
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Median Income Before Tax,113100
Contractor,GPMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Sample Count,50
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Car and Travel,21.2
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Employee,0.1
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Interest,51.2
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Net Capital Allowances,9.3
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Office and General Business,0
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Other,0
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,%Zero Premises,0.1
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Car and Travel,600
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Employee,90900
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Interest,1000
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Net Capital Allowances,1100
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Office and General Business,8000
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Other,8000
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Premises,19000
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,128800
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,233600
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,104800
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Total Expenses,128800
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,EER,55.1
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,1650
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,641
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,102600
Contractor,GPMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,1050
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Car and Travel,20.2
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Employee,0.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Interest,54.3
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,10
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Other,0
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,%Zero Premises,0.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Employee,92400
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Interest,900
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Net Capital Allowances,1100
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Office and General Business,8300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Other,12300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Premises,19200
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Expenses,135000
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,241100
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,106100
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Average Total Expenses,135000
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,EER,56
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Estimated Population,3300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,GE D1,137000
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,GE D9,352600
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,GE Median,224300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,GE Q1,175300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,GE Q3,279700
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,IBT D1,64600
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,IBT D9,147900
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,IBT Q1,82300
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,IBT Q3,126200
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,487
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Median Income Before Tax,103200
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,Sample Count,2100
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,,,TE Median,114600
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=100000<125000,,Count_of_GPs,910
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=100000<125000,,Cumulative_Percentage_of_GPs_%,73.8
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=100000<125000,,Percentage_of_GPs_%,27.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=125000,,Count_of_GPs,860
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=125000,,Cumulative_Percentage_of_GPs_%,99.9
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=125000,,Percentage_of_GPs_%,26.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=75000<100000,,Count_of_GPs,900
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=75000<100000,,Cumulative_Percentage_of_GPs_%,46.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>=75000<100000,,Percentage_of_GPs_%,27.3
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>0<75000,,Count_of_GPs,620
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>0<75000,,Cumulative_Percentage_of_GPs_%,18.8
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,,>0<75000,,Percentage_of_GPs_%,18.8
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=100000<125000,,,Count_of_GPs,590
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=100000<125000,,,Cumulative_Percentage_of_GPs_%,56.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=100000<125000,,,Percentage_of_GPs_%,18
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=125000<150000,,,Count_of_GPs,480
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=125000<150000,,,Cumulative_Percentage_of_GPs_%,71.2
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=125000<150000,,,Percentage_of_GPs_%,14.5
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=150000<175000,,,Count_of_GPs,290
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=150000<175000,,,Cumulative_Percentage_of_GPs_%,79.9
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=150000<175000,,,Percentage_of_GPs_%,8.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=175000<200000,,,Count_of_GPs,190
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=175000<200000,,,Cumulative_Percentage_of_GPs_%,85.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=175000<200000,,,Percentage_of_GPs_%,5.8
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=200000,,,Count_of_GPs,470
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=200000,,,Cumulative_Percentage_of_GPs_%,100.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=200000,,,Percentage_of_GPs_%,14.4
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=50000<75000,,,Count_of_GPs,410
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=50000<75000,,,Cumulative_Percentage_of_GPs_%,17.8
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=50000<75000,,,Percentage_of_GPs_%,12.5
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=75000<100000,,,Count_of_GPs,690
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=75000<100000,,,Cumulative_Percentage_of_GPs_%,38.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>=75000<100000,,,Percentage_of_GPs_%,20.9
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>0<50000,,,Count_of_GPs,170
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>0<50000,,,Cumulative_Percentage_of_GPs_%,5.3
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,,>0<50000,,,Percentage_of_GPs_%,5.3
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=125000<150000,,,,Count_of_GPs,240
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=125000<150000,,,,Cumulative_Percentage_of_GPs_%,14.7
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=125000<150000,,,,Percentage_of_GPs_%,7.4
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=150000<175000,,,,Count_of_GPs,330
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=150000<175000,,,,Cumulative_Percentage_of_GPs_%,24.9
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=150000<175000,,,,Percentage_of_GPs_%,10.2
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=175000<200000,,,,Count_of_GPs,400
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=175000<200000,,,,Cumulative_Percentage_of_GPs_%,37
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=175000<200000,,,,Percentage_of_GPs_%,12.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=200000<225000,,,,Count_of_GPs,450
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=200000<225000,,,,Cumulative_Percentage_of_GPs_%,50.6
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=200000<225000,,,,Percentage_of_GPs_%,13.6
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=225000<250000,,,,Count_of_GPs,410
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=225000<250000,,,,Cumulative_Percentage_of_GPs_%,63
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=225000<250000,,,,Percentage_of_GPs_%,12.4
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=250000<275000,,,,Count_of_GPs,340
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=250000<275000,,,,Cumulative_Percentage_of_GPs_%,73.4
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=250000<275000,,,,Percentage_of_GPs_%,10.4
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=275000<300000,,,,Count_of_GPs,230
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=275000<300000,,,,Cumulative_Percentage_of_GPs_%,80.5
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=275000<300000,,,,Percentage_of_GPs_%,7.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=300000,,,,Count_of_GPs,640
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=300000,,,,Cumulative_Percentage_of_GPs_%,100.1
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>=300000,,,,Percentage_of_GPs_%,19.6
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>0<125000,,,,Count_of_GPs,240
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>0<125000,,,,Cumulative_Percentage_of_GPs_%,7.3
Contractor,GPMS,Scotland,All,All,All,All,All,All,All,>0<125000,,,,Percentage_of_GPs_%,7.3
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,16
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Employee,1.2
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,63.6
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,15
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Office and General Business,0
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Other,0.2
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Premises,0.2
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Car and Travel,1100
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Employee,86300
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Interest,600
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Net Capital Allowances,1000
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Office and General Business,9000
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Other,23000
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Premises,16700
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,137700
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,238400
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,100700
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Total Expenses,137700
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,EER,57.8
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,800
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,998
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,98000
Contractor,GPMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,500
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Car and Travel,19.1
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Employee,0.2
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Interest,55.2
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Net Capital Allowances,5.5
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Other,0
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,%Zero Premises,0.1
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Employee,91300
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Interest,700
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Net Capital Allowances,900
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Office and General Business,8000
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Other,14200
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Premises,17300
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Expenses,133200
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,238600
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,105300
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Total Expenses,133200
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,EER,55.8
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Estimated Population,2000
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,580
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Median Income Before Tax,103300
Contractor,GPMS,Scotland,All,All,All,Rural,All,All,All,,,,,Sample Count,1250
Contractor,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,%Zero Car and Travel,22
