GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Net Capital Allowances,6.7
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Other,0.3
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,%Zero Premises,0
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Car and Travel,1600
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Employee,138000
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Interest,2500
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Net Capital Allowances,1600
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Office and General Business,21100
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Other,125600
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Premises,23100
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Expenses,313500
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Gross Earnings,433300
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Income Before Tax,119800
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Average Total Expenses,313500
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,EER,72.4
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Estimated Population,650
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Income Before Tax Standard Error,1826
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Median Income Before Tax,110400
Contractor,GPMS,UK,Dispensing,All,All,All,All,"Fewer than 5,000",,,,,Sample Count,350
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Car and Travel,10.2
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Employee,1.5
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Interest,30.7
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Net Capital Allowances,2.2
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,%Zero Premises,0
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Car and Travel,1200
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Employee,199200
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Interest,3000
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Net Capital Allowances,2700
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Office and General Business,28400
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Other,134400
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Premises,35300
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Tot Expenses,404100
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Tot Gross Earnings,552900
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Tot Income Before Tax,148700
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Average Total Expenses,404100
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,EER,73.1
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Estimated Population,250
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Income Before Tax Standard Error,3864
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Median Income Before Tax,138300
Contractor,GPMS,UK,Dispensing,All,All,All,Central Midlands,All,,,,,Sample Count,150
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Car and Travel,37.9
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Employee,0
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Interest,58.5
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Net Capital Allowances,0
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,%Zero Premises,0
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Car and Travel,800
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Employee,156400
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Interest,2300
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Net Capital Allowances,700
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Office and General Business,41000
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Other,77300
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Premises,43600
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Expenses,322100
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Gross Earnings,445100
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Income Before Tax,123000
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Average Total Expenses,322100
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,EER,72.4
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Estimated Population,50
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Income Before Tax Standard Error,4662
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Median Income Before Tax,123200
Contractor,GPMS,UK,Dispensing,All,All,All,Cheshire & Merseyside,All,,,,,Sample Count,50
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Car and Travel,9.8
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Employee,1.8
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Interest,32.8
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Net Capital Allowances,1.8
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Office and General Business,0.9
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Other,0.9
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,%Zero Premises,0.9
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Car and Travel,1000
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Employee,126300
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Interest,1900
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Net Capital Allowances,2200
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Office and General Business,14200
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Other,71900
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Premises,24200
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Expenses,241800
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Gross Earnings,340100
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Tot Income Before Tax,98400
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Average Total Expenses,241800
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,EER,71.1
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Estimated Population,200
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Income Before Tax Standard Error,2453
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Median Income Before Tax,100900
Contractor,GPMS,UK,Dispensing,All,All,All,Cumbria & North East,All,,,,,Sample Count,100
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Car and Travel,0.8
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Employee,0.2
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Interest,31.5
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Net Capital Allowances,1.2
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,%Zero Premises,0.2
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Car and Travel,1200
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Employee,160500
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Interest,2700
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Net Capital Allowances,1700
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Office and General Business,22800
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Other,117300
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Premises,26200
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Tot Expenses,332400
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Tot Gross Earnings,463100
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Tot Income Before Tax,130700
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Average Total Expenses,332400
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,EER,71.8
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Estimated Population,800
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Income Before Tax Standard Error,1740
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Median Income Before Tax,123300
Contractor,GPMS,UK,Dispensing,All,All,All,East,All,,,,,Sample Count,400
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Car and Travel,0.8
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Employee,0.2
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Interest,31.5
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Net Capital Allowances,1.2
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,%Zero Premises,0.2
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Car and Travel,1200
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Employee,160500
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Interest,2700
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Net Capital Allowances,1700
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Office and General Business,22800
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Other,117300
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Premises,26200
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Tot Expenses,332400
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Tot Gross Earnings,463100
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Tot Income Before Tax,130700
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Average Total Expenses,332400
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,EER,71.8
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Estimated Population,800
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Income Before Tax Standard Error,1740
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Median Income Before Tax,123300
Contractor,GPMS,UK,Dispensing,All,All,All,East of England,All,,,,,Sample Count,400
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Car and Travel,0.6
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Employee,0
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Interest,14.1
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Net Capital Allowances,0
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,%Zero Premises,0
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Car and Travel,900
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Employee,172200
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Interest,10700
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Net Capital Allowances,3000
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Office and General Business,25500
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Other,104500
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Premises,21000
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Expenses,337700
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Gross Earnings,463500
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Income Before Tax,125800
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Total Expenses,337700
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,EER,72.9
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Estimated Population,350
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Income Before Tax Standard Error,2844
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Median Income Before Tax,119800
Contractor,GPMS,UK,Dispensing,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Sample Count,200
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Car and Travel,17.6
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Employee,2.1
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Interest,23.5
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Net Capital Allowances,2.1
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Office and General Business,1.6
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Other,0.5
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,%Zero Premises,1.6
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Car and Travel,1200
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Employee,134800
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Interest,3400
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Net Capital Allowances,1300
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Office and General Business,23200
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Other,77700
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Premises,26500
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Expenses,268200
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Gross Earnings,391900
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Income Before Tax,123700
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Total Expenses,268200
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,EER,68.4
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Estimated Population,350
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Income Before Tax Standard Error,2999
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Median Income Before Tax,117500
Contractor,GPMS,UK,Dispensing,All,All,All,"Kent, Surrey & Sussex",All,,,,,Sample Count,200
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Car and Travel,8
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Employee,0
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Interest,38.3
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Net Capital Allowances,0
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Office and General Business,0
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Other,0
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,%Zero Premises,0
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Car and Travel,1000
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Employee,128400
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Interest,1700
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Net Capital Allowances,1400
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Office and General Business,14200
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Other,63100
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Premises,11500
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Expenses,221300
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Gross Earnings,332800
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Income Before Tax,111500
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Average Total Expenses,221300
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,EER,66.5
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Estimated Population,100
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Income Before Tax Standard Error,3635
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Median Income Before Tax,102000
Contractor,GPMS,UK,Dispensing,All,All,All,Lancashire and South Cumbria,All,,,,,Sample Count,50
Contractor,GPMS,UK,Dispensing,All,All,All,Midlands,All,,,,,%Zero Car and Travel,7.8
Contractor,GPMS,UK,Dispensing,All,All,All,Midlands,All,,,,,%Zero Employee,0.9
Contractor,GPMS,UK,Dispensing,All,All,All,Midlands,All,,,,,%Zero Interest,30.9
Contractor,GPMS,UK,Dispensing,All,All,All,Midlands,All,,,,,%Zero Net Capital Allowances,1.7
Contractor,GPMS,UK,Dispensing,All,All,All,Midlands,All,,,,,%Zero Office and General Business,0.3
