Sub ICB Loc ODS code,Sub ICB Loc ONS code,Sub ICB Loc name,PCN ODS code,PCN name,Practice code,Practice name,perc_achievement
,,,,,G85013,Dr Rs Durston'S Practice,83.33333333
,,,,,G84002,Dysart Surgery,82.87671233
,,,,,G84011,Eden Park Surgery,87.5
,,,,,G85724,Edith Cavell Practice,78.18181818
,,,,,G84027,Elm House Surgery,89.42307692
,,,,,G85051,Elm Lodge Surgery,92.13483146
,,,,,G83673,Elmstead Medical Clinic,78.87323944
,,,,,G83680,Eltham Medical Practice,69.87179487
,,,,,G83015,Eltham Palace Pms,70.75471698
,,,,,G83027,Everest Health Partnership,67.74193548
,,,,,G83044,Fairfield Pms,72
,,,,,G85029,Falmouth Road Group Practice,72.46376812
,,,,,G84009,Family Surgery,95
,,,,,G85001,Forest Hill Group Practice,70.83333333
,,,,,G84030,Forge Close Surgery,94.11764706
,,,,,G83012,Gallions Reach Health Centre,82.03592814
,,,,,G84041,Gillmans Road Surgery,86.20689655
,,,,,G83060,Glyndon Pms,82.5
,,,,,G85674,Grafton Square Surgery,94.59459459
,,,,,G84627,Green Street Green Med Ct,91.22807018
,,,,,Y03755,Greenwich Peninsula,96.26168224
,,,,,G85085,Grove Medical Centre,80.48780488
,,,,,G85016,Herne Hill Group Practice,90
,,,,,G85690,Herne Hill Road Medical Practice,73.01587302
,,,,,Y03063,Hetherington At The Pavilion,63.63636364
,,,,,G85045,Hetherington Group Practice,61.40350877
,,,,,G84604,Highland Road Surgery,76.59574468
,,,,,G85053,Hurley And Riverside Practices,80.31496063
,,,,,G85104,Ico Health Group,64.40677966
,,,,,G83024,Ingleton Avenue Surgery,81.3559322
,,,,,G85020,Kingfisher Medical Centre,59.21052632
,,,,,G85047,Knights Hill Surgery Suite 1,70.74829932
,,,,,G84032,Knoll Medical Practice,85.44303797
,,,,,G83018,Lakeside Medical,61.352657
,,,,,Y07020,Lambeth Healthcare Practice,:
,,,,,G85054,Lambeth Walk Group Practice,76.66666667
,,,,,G85046,Lee Road Surgery,85.61151079
,,,,,G85023,Lewisham Medical Centre,63.90977444
,,,,,G84003,Links Medical Practice,68.70229008
,,,,,G84016,London Lane Clinic,76.42857143
,,,,,G83049,Lyndhurst Road Medical Centre,92.30769231
,,,,,G83001,Manor Brook Pms,89.23076923
,,,,,G84008,Manor Road Surgery,79.31034483
,,,,,G85130,Mawbey Group Practice,75.34246575
,,,,,G85135,Minet Green Health Practice,56.12244898
,,,,,G85004,Modality Lewisham (Ml),70.0234192
,,,,,G83647,Mostafa Pms,81.25
,,,,,G85076,New Cross Centre (Hurley Group),78.48101266
,,,,,G83628,New Eltham And Blackfen Medical Centre,88.88888889
,,,,,G85034,Nexus Health Group,70.37037037
,,,,,G85727,Nightingale Surgery,79.31034483
,,,,,G84039,Norheads Lane Surgery,80.35714286
,,,,,G85022,North Wood Group Practice,66.01941748
,,,,,G83010,Northumberland Heath Med.Ctr.,79.48717949
,,,,,G85633,Novum Health Partnership,61.76470588
,,,,,G84625,Oakfield Surgery,80.20833333
,,,,,G85716,Oakview Family Practice,77.31958763
,,,,,G85052,Old Kent Road Surgery,97.18309859
,,,,,G85041,Palace Road Surgery,61.76470588
,,,,,G85125,Park Medical Centre,69.6969697
,,,,,G85030,Parkside Medical Centre,69.44444444
,,,,,G85121,Parkview Surgery,67.85714286
,,,,,G85039,Paxton Green Group Practice,78.41409692
,,,,,G85084,Penrose Surgery,57.14285714
,,,,,G84033,Pickhurst Surgery,93.47826087
,,,,,G83029,Plas Meddyg Surgery,84.3373494
,,,,,G83641,Plumbridge Medical Centre,100
,,,,,G83019,Plumstead H/C Pms,10.12658228
,,,,,G84007,Poverest Medical Centre,71.76470588
,,,,,G85021,Prentis Medical Centre,64.28571429
,,,,,G83058,Primecare PMS (South Street),91.35802469
,,,,,Y06113,Qhs Gp Care Home Service,:
,,,,,G85040,Queens Road Surgery,69.49152542
,,,,,G83630,Riverside Surgery,76.71957672
,,,,,G84029,Robin Hood Surgery,60.60606061
,,,,,G83016,Royal Arsenal Medical Centre,63.75838926
,,,,,G85083,Sandmere Practice,69.49152542
,,,,,Y06545,Sel Special Allocation Practice,:
,,,,,G83066,Sidcup Medical Centre,52
,,,,,G85087,Silverlock Medical Centre,78.1512605
,,,,,G83062,Slade Green Medical Ctr.,73.28767123
,,,,,G84001,South View Partnership,83.22147651
,,,,,G84023,Southborough Lane Surgery,82.17821782
,,,,,G85673,Springfield Medical Centre,67.24137931
,,,,,G85042,St Giles Surgery,75
,,,,,G84028,St James' Practice,88.15789474
,,,,,G83039,St Marks Pms,79.33884298
,,,,,G84013,St Mary Cray Practice,74.19354839
,,,,,G83047,Station Road Surgery,85.71428571
,,,,,G84015,Station Road Surgery,75.32467532
,,,,,G85119,Sternhall Lane Surgery,82
,,,,,G84004,Stock Hill Surgery,89.02439024
,,,,,G85028,Stockwell Group Practice,59.09090909
,,,,,G85014,Streatham Common Group Practice,77.77777778
,,,,,G85002,Streatham High Practice,77.0212766
,,,,,G84006,Summercroft Surgery,90.16393443
,,,,,G84629,Sundridge Medical Centre,74.19354839
,,,,,G85024,Sydenham Green Group Practice,78.34394904
,,,,,G85132,Tessa Jowell Gp Surgery,90
,,,,,G85006,The Acorn & Gaumont House Surgery,62.5
,,,,,G83006,The Albion Surgery,84.72222222
,,,,,G84010,The Chislehurst Partnership,88.84462151
,,,,,G85127,The Corner Surgery,71.69811321
,,,,,G85129,The Deerbrook Surgery,54.23728814
,,,,,G85651,The Dulwich Medical Centre,85.50724638
,,,,,G85647,The Exchange Surgery,85.71428571
,,,,,G85644,The Gardens Surgery,88.70967742
,,,,,Y00020,The Grantham Centre Practice,58.49056604
,,,,,G85038,The Lewisham Care Partnership,71.08843537
,,,,,G85715,The Lister Practice,69.30693069
,,,,,G85134,The Lister Primary Care Centre,63.76811594
,,,,,G85681,The Lordship Lane Surgery,45.23809524
,,,,,G85705,The New Mill Street Surgery,100
,,,,,G85685,The Nunhead Surgery,78.37837838
,,,,,G85706,The Old Dairy Health Centre,88.05970149
,,,,,G84025,The Park Practice,78.57142857
,,,,,G85015,The Qrp Surgery,66.66666667
,,,,,G85086,The South Lambeth Rd Practice,51.1627907
,,,,,G85662,The Streatham Hill Group Practice,97.77777778
,,,,,G85091,The Three Zero Six Medical Centre,96
,,,,,G85096,The Vale Surgery,70.4
,,,,,G85102,The Vauxhall Surgery,60.86956522
,,,,,G85632,The Villa Street Medical Centre,66.12903226
,,,,,G83002,The Westwood Surgery,86.66666667
,,,,,G85032,Torridon Road Medical Practice,79.85074627
,,,,,G85019,Trafalgar Surgery,78.26086957
,,,,,G85120,Triangle Group Practice,81.03448276
,,,,,G83026,Triveni Pms,74.74747475
,,,,,G84035,Tudor Way Surgery,87.1559633
,,,,,G85696,Vale Medical Centre,83.40248963
,,,,,G83067,Valentine Health Partnership,75.56818182
,,,,,G85044,Valley Road Surgery,85.18518519
,,,,,G83021,Vanbrugh Group Practice,81.86813187
,,,,,G85073,Vassall Medical Centre,67.64705882
,,,,,G85105,Vesta Road Surgery,77.02702703
,,,,,G85136,Waterloo Health Centre,79.36507937
,,,,,G83635,Waverley Pms,62.85714286
,,,,,G83025,Welling Medical Practice,81.6091954
,,,,,G85114,Wells Park Practice,73.64864865
,,,,,G84621,Whitehouse Surgery,81.81818182
,,,,,G84607,Wickham Park Surgery,86.56716418
,,,,,G85722,Woodlands Health Centre,95.23809524
,,,,,G83057,Woodlands Surgery,88.52459016
,,,,,G83651,Woodlands Surgery,87.80487805
,,,,,G85061,Woolstone Medical Centre,92.92929293
,,,,,K83032,Abbey House Medical Practice,83.88278388
,,,,,K83047,Abbey Medical Practice,90.18181818
,,,,,K83043,Abington Medical Centre,81.61764706
,,,,,K83029,Abington Park Surgery,91.53846154
,,,,,K83026,Albany House Medical Centre,78.13953488
,,,,,K83614,Aspiro Healthcare Studfall Med Centre,98.95833333
,,,,,K83049,Brackley Medical Centre,96.21212121
,,,,,K83048,Brook Medical Centre,77.04918033
,,,,,K83070,Bugbrooke Medical Practice,93.12977099
,,,,,K83031,Byfield Medical Centre,88.31168831
,,,,,K83056,County Surgery,80
,,,,,K83053,Crick Medical Practice,89.0625
,,,,,K83610,Danes Camp Medical Centre,86.60714286
,,,,,K83015,Danetre Medical Practice,87.02290076
,,,,,K83068,Denton Village Surgery,96.55172414
,,,,,K83618,Dr Abbas,72.58064516
,,,,,Y00399,Dr Pasquali,91.42857143
,,,,,K83037,Dr Spencer & Partners,93.10344828
,,,,,K83039,Dryland Medical Centre,84.84848485
,,,,,K83601,Earls Barton Medical Centre,92.95774648
,,,,,K83010,Eleanor Cross Healthcare,80.3652968
,,,,,K83013,Eskdaill Medical,90.42553191
,,,,,K83622,Great Oakley Medical Centre,87.19211823
,,,,,K83066,Greens Norton & Weedon Medical Practice,93.75
,,,,,K83077,Greenview Surgery,81.72043011
,,,,,K83007,Harborough Field Surgery,92.19858156
,,,,,K83006,Headlands Surgery,91.59663866
,,,,,K83080,Higham Ferrers Surgery,93.44262295
,,,,,K83012,King Edward Road Surgery,89.90825688
,,,,,K83035,Kingsthorpe Medical Ctr.,90.90909091
,,,,,K83002,Lakeside Healthcare,81.60469667
,,,,,K83027,Langham Place Surgery,75.92592593
,,,,,K83014,Leicester Tce Healthcare Ctr,83.06010929
,,,,,K83036,Linden Medical Group,91.52542373
,,,,,K83621,Maple Access Partnership Llp,59.2760181
,,,,,K83069,Marshalls Road Surgery,90.90909091
,,,,,K83625,Mawsley Medical,96.72131148
,,,,,K83076,Mayfield Surgery,96.77419355
,,,,,K83009,Moulton Surgery,91.60305344
,,,,,K83065,Nene Valley Surgery,98.52941176
,,,,,K83023,Oundle,97.18309859
,,,,,K83042,Park Ave Med Cnt & Kings Heath Practice,84.70588235
,,,,,K83044,Parklands Medical Centre,89.62962963
,,,,,K83003,Queensview Medical Centre,77.77777778
,,,,,K83005,Queensway Medical Centre,81.43712575
,,,,,K83020,Rillwood Medical Centre,72.34042553
,,,,,K83021,Rothwell Medical Centre,87.3015873
,,,,,K83024,Rushden Medical Centre,83.69565217
,,,,,K83028,Spinney Brook Medical Centre,95.37037037
,,,,,K83018,Springfield Surgery,93.15068493
,,,,,K83041,St Lukes Primary Care Centre,80.06993007
,,,,,K83081,Summerlee Medical Centre,92.85714286
,,,,,K83620,The Brook Health Centre,91.86046512
,,,,,K83030,The Cottons Medical Centre,97.45762712
,,,,,K83050,The Crescent Medical Ctr.,98.21428571
,,,,,K83019,The Long Buckby Practice,90.76923077
,,,,,K83616,The Meadows Surgery,90.74074074
,,,,,K83025,The Mounts Medical Centre,48.14814815
,,,,,K83052,The Parks Medical Practice,94.18604651
,,,,,K83008,The Pines Surgery,94.54545455
,,,,,K83011,The Redwell Medical Centre,83.33333333
,,,,,K83064,The Saxon Spires Practice,95.91836735
,,,,,K83022,Towcester Medical Centre,92.08633094
,,,,,K83051,Weavers Medical,87.13235294
,,,,,K83059,Woodsend Medical Centre,96.8503937
,,,,,K83040,Woodview Medical Centre,91.34615385
,,,,,K83055,Wootton Medical Centre,84.94623656
,,,,,A83644,Annfield Plain Surgery,96
,,,,,A83021,Auckland Medical Group,94.47513812
,,,,,A83046,Barnard Castle Surgery,97.43589744
,,,,,A83014,Belmont & Sherburn Medical Group,97.77777778
,,,,,A83616,Bevan Medical Group,96.20253165
,,,,,A83037,Bewick Crescent Surgery,93.79844961
,,,,,A83025,Bishopgate Medical Centre,95.96774194
,,,,,A83052,Bishops Close Medical Practice,97.43589744
,,,,,A83007,Blackhall And Peterlee Practice,98.95833333
,,,,,A83635,Bowburn Medical Centre,97.87234043
,,,,,A83009,Bridge End Surgery,100
,,,,,A83617,Browney House Surgery,91.17647059
,,,,,A83075,Byron Medical Practice,96.84210526
,,,,,A83038,Cedars Medical Group,94.11764706
,,,,,A83050,Cestria Health Centre,96.69421488
,,,,,A83036,Chastleton Medical Group,91.95402299
,,,,,A83055,Cheveley Park Medical Ctr,97.61904762
,,,,,A83011,Claypath & University Medical Group,96.66666667
,,,,,A83018,Consett Medical Centre,93.10344828
,,,,,A83027,Coxhoe Medical Practice,97.01492537
,,,,,A83073,Drs Lambert & Ng,90.47619048
,,,,,A83030,Dunelm Medical Practice,97.03703704
,,,,,A83057,East Durham Medical Group,90.90909091
,,,,,A83626,Evenwood Medical Practice,100
,,,,,A83045,Ferryhill And Chilton Medical Practice,94.92753623
,,,,,A83061,Gainford Surgery,94.11764706
,,,,,A83029,Great Lumley Surgery,98.33333333
,,,,,A83008,Hallgarth Surgery,90.74074074
,,,,,A83066,Jubilee Medical Group,93.75
,,,,,A83072,Lanchester Medical Centre,97.5
,,,,,A83636,Leadgate Surgery,96.77419355
,,,,,A83051,Marlborough Surgery,100
,,,,,A83028,Middle Chare Medical Group,96.62921348
,,,,,A83041,Murton Medical Centre,96.38554217
,,,,,A83020,North House Surgery,96.37681159
,,,,,A83618,Oakfields Health Group,92.42424242
,,,,,A83043,Old Forge Surgery,100
,,,,,A83074,Pease Way Medical Centre,93.24324324
,,,,,A83033,Pelton & Fellrose Medical Group,93.51851852
,,,,,A83060,Pinfold Medical Practice,100
,,,,,A83049,Queens Road Surgery,97.9020979
,,,,,A83026,Sacriston Medical Centre,95.96774194
,,,,,A83627,Silverdale Family Practice,94.11764706
,,,,,A83054,Skerne Medical Group,95.45454545
,,,,,A83619,Southdene Medical Centre,100
,,,,,A83001,St Andrew'S Medical Practice,95.90643275
,,,,,A83023,Stanley Medical Group,94.92753623
,,,,,A83015,Station View Medical Centre,95.50561798
,,,,,A83016,Tanfield View Medical Group,94.73684211
,,,,,A83622,The Haven Surgery,100
,,,,,A83044,The Horden Group Practice,92.85714286
,,,,,A83022,The Medical Group,97.33840304
,,,,,A83071,The New Seaham Medical Group,94.87179487
,,,,,A83035,The Weardale Practice,100
,,,,,A83637,Villages Medical Group,97.14285714
,,,,,A83634,West Cornforth Medical Centre,81.57894737
,,,,,A83024,West Rainton Surgery,89.58333333
,,,,,A83012,William Brown Centre,94.61077844
,,,,,A83003,Willington Medical Group,89.61038961
,,,,,A83610,Wingate Medical Practice Intrahealth,87.5
,,,,,A83032,Woodview Medical Practice,100
,,,,,G82013,Amherst Medical Practice,94.28571429
,,,,,G82679,Apex Medical Centre,82.14285714
,,,,,G82138,Ash Surgery,87.09677419
,,,,,G82080,Ashford Medical Partnership,92.79279279
,,,,,G82058,Aylesford Medical Centre,87.83783784
,,,,,G82211,Aylesham Medical Practice,92.10526316
,,,,,G82036,Balmoral Surgery,93.47826087
,,,,,G82074,Bearsted,94.04761905
,,,,,G82105,Bethesda Medical Centre,83.01886792
,,,,,G82666,Birchington Medical Centre,93.1372549
,,,,,G82098,Blackthorn,86.73469388
,,,,,G82120,Borough Green Medical Practice,88.63636364
,,,,,G82711,Borstal Village Surgery,80.39215686
,,,,,G82031,Bower Mount Medical Practice,97.05882353
,,,,,G82218,Braeside Surgery,84.7826087
,,,,,G82089,Brewer Street,95.94594595
,,,,,G82796,Broadstairs Medical Practice,92.10526316
,,,,,G82631,Bryant Street Medical Practice,82.45614035
,,,,,G82700,Buckland Medical Practice,85.95041322
,,,,,G82802,Canterbury Health Centre,80
,,,,,G82228,Canterbury Medical Practice,88.05309735
,,,,,G82653,Castle Medical Practice,76.78571429
,,,,,G82094,Charing Surgery,92.07920792
,,,,,G82007,Church Lane Health Centre,88.0952381
,,,,,G82652,Church Road,96.55172414
,,,,,G82051,City Way Surgery,81.39534884
,,,,,G82203,Court View Surgery,86.50306748
,,,,,G82006,Dartford East Health Centre,77.27272727
,,,,,G82185,Dartford West Health Centre,86.36363636
,,,,,G82064,Dashwood Medical Centre,83.7398374
,,,,,G82088,Devon Road Surgery,90.90909091
,,,,,G82809,Downs Way Medical Practice,86.62790698
,,,,,G82126,East Cliff Medical Practice,91.11111111
,,,,,G82600,Eastcourt Lane Surgery,90.47619048
,,,,,G82019,Edenbridge Med Practice,90
,,,,,G82027,Faversham Medical Practice,83.5443038
,,,,,G82780,Gravesend Medical Centre,69.921875
,,,,,G82702,Green Porch Medical Partnership,77.31092437
,,,,,G82024,Greensand Health Centre,88.4057971
,,,,,G82041,Grosvenor & St James Medical Centre,86.61417323
,,,,,G82026,Grovehurst Surgery,92.40506329
,,,,,G82091,Guildhall Street Surgery,85.57692308
,,,,,G82754,Hadlow Medical Centre,96.96969697
,,,,,G82186,Hamstreet Surgery,92
,,,,,G82217,Harbour Medical Practice,87.80487805
,,,,,G82165,Hawkinge And Elham,94.73684211
,,,,,G82112,Headcorn Surgery,88.79310345
,,,,,G82117,High Street Surgery,91.81818182
,,,,,G82100,Highparks Medical Practice,84.68899522
,,,,,G82037,Hildenborough Medical Group,91.12426036
,,,,,G82048,Horsman'S Place Surgery,75.55555556
,,,,,G82158,Howell Surgery,88.05970149
,,,,,G82114,Ivy Court Surgery,94.53125
,,,,,G82097,Jubilee Medical Centre,84.31372549
,,,,,G82108,King George Road Surgery,87.71929825
,,,,,G82730,Kingsnorth Medical Practice,87.2611465
,,,,,G82016,Kingswood Surgery,93.89312977
,,,,,G82170,Lamberhurst,91.30434783
,,,,,G82691,Langley,93.75
,,,,,G82093,Len Valley Practice,90.69767442
,,,,,G82231,London Road Medical Centre,94.64285714
,,,,,G82737,Long Catlis Road Surgery,87.4251497
,,,,,G82768,Lonsdale Medical Centre,82.10526316
,,,,,G82143,Lowfield Medical Centre,85.36585366
,,,,,G82227,Lydden Surgery,92.68292683
,,,,,G82139,Maidstone Rd Chatham Surgery,96.875
,,,,,G82180,Maidstone Rd Rainham Surgery,98
,,,,,G82681,Malling Health Four,77.52808989
,,,,,G82232,Manor Clinic,86.48648649
,,,,,G82696,Manor Road Surgery,100
,,,,,G82215,Marden Medical Centre,92.30769231
,,,,,G82744,Maritime Health Partnership,84.80725624
,,,,,G82708,Marlowe Park Medical Ctr.,92.68292683
,,,,,G82665,Martello Health Centre,94.44444444
,,,,,G82719,Matrix Medical Practice,83.94495413
,,,,,G82775,Medway Medical Centre,78.68852459
,,,,,G82693,Memorial Medical Centre,90.38461538
,,,,,G82073,Meopham Medical Centre,78.75
,,,,,G82107,Minster Surgery,91.04477612
,,,,,G82650,Mocketts Wood Surgery,82.27848101
,,,,,G82076,Mote,87.78625954
,,,,,G82763,Napier Road Surgery,93.93939394
,,,,,G82115,New Dover Road Surgery,80.85106383
,,,,,G82087,New Hayesbank Surgery,86.38743455
,,,,,G82684,New Lyminge Surgery,81.81818182
,,,,,G82150,Newington Road Surgery,85.57692308
,,,,,G82039,Newton Place Surgery,85.35353535
,,,,,G82066,Northdown Surgery,85.10638298
,,,,,G82060,Northgate Medical Practice,18.65284974
,,,,,G82147,Oak Hall,84.7826087
,,,,,G82808,"Oakfield Health Centre, Practice 2",83.21678322
,,,,,G82160,Oaklands Health Centre,97.87234043
,,,,,G82224,Old Parsonage Surgery,95
,,,,,G82067,Old Road West Surgery,87.32394366
,,,,,G82235,Old School Surgery,97.77777778
,,,,,G82790,Old School Surgery,91.52542373
,,,,,G82733,Orchard End,94.59459459
,,,,,G82162,Orchard Family Practice,97.61904762
,,,,,G82125,Otford Medical Practice,88.88888889
,,,,,G82119,Park Surgery,89.6
,,,,,G82721,Parkwood Family Practice,96.42857143
,,,,,G82062,Parrock Street Surgery,100
,,,,,G82032,Pelham Medical Practice,68.87417219
,,,,,G82015,Pencester Surgery,81.03448276
,,,,,G82234,Phoenix Medical Practice,97.46835443
,,,,,G82212,Pilgrims Way Surgery,86.80555556
,,,,,G82741,Princes Park Medical Ctr,76.5
,,,,,G82635,Pump Lane Surgery,100
,,,,,G82161,Reach Healthcare,92.9245283
,,,,,G82106,Riverside Medical Practice,85.14851485
,,,,,G82648,Rochester Road Surgery,12.5
,,,,,G82152,Rusthall Medical Practice,98.46153846
,,,,,G82121,Sandgate Road,86.7768595
,,,,,G82063,Sandwich Medical Practice,90.66666667
,,,,,G82658,Sellindge Surgery,95.45454545
,,,,,G82023,Sheerness Health Centre,83.78378378
,,,,,G82799,Sheppey Healthy Living Centre,89.44099379
,,,,,G82085,Snodland Medical Practice,80.82191781
,,,,,G82888,South Park Medical Practice,96.77419355
,,,,,G82022,Speldhurst & Greggswood Medical Group,90.75630252
,,,,,G82044,Springhead Health,77.9264214
,,,,,G82137,St Andrews Medical Centre,86.4
,,,,,G82057,St Georges Medical Centre,86.82170543
,,,,,G82002,St James' Surgery,90.10989011
,,,,,G82205,St John'S Medical Practice,71.69811321
,,,,,G82219,St Peter'S Surgery,85.71428571
,,,,,G82038,St Richards Road Surgery,92.78350515
,,,,,G82233,St. Werburgh Med.Practice,96.36363636
,,,,,G82113,Stonecross And West Drive Surgery,57.73195876
,,,,,G82082,Sturry Surgery,76.97368421
,,,,,G82046,Summerhill Surgery,81.81818182
,,,,,G82018,Sun Lane,81.39534884
,,,,,G82229,Sutton Valence Group Practice,88.57142857
,,,,,G82028,Swanley Medical Practice,83.85964912
,,,,,G82122,Swanscombe Health Centre,82.94117647
,,,,,G82050,Sydenham House Medical Centre,83.21428571
,,,,,G82647,Temple Hill Surgery,87.81163435
,,,,,G82154,Thames Ave Surgery,89.09090909
,,,,,G82111,The Cedars Surgery,97.56097561
,,,,,G82035,The Chestnuts Surgery,92.42424242
,,,,,G82697,The Churchill Clinic,75
,,,,,G82099,The College Practice,81.12676056
,,,,,G82605,The Crane,50
,,,,,G82077,The Elms Medical Centre,89.79591837
