"Practice.Code","Year_Closure","Year","NHS.England..Region..code","NHS.England..Region..Name","CCG.Code","CCG.NAME","Practice.Name","Practice.Address","Practice.Postcode","Practice.Open.Date","Practice.Close.Date","Contract.Type","Dispensing.Practice","Quarter.used.for.patient.data","Number.of.Registered.Patients..Last.Known.Figure.","Number.of.Weighted.Patients..Last.Known.Figure.","Average.payments.per.registered.patient","Average.payments.per.weighted.patient","Global.Sum","MPIG.Correction.factor","Premises.Payments","Seniority","Doctors.Retainer.Scheme.Payments","Total.Locum.Allowances","Prolonged.Study.Leave","Appraisal.Costs","PCO.Admin.Other","Total.QOF.Payments","Alcohol","Childhood.Vaccination.and.Immunisation.Scheme","GP.Extended.Hours.Access","Facilitating.Timely.Diagnosis.and.Support.for.People.with.Dementia","Improving.Patient.Online.Access","Influenza.and.Pneumococcal.Immunisations","Learning.Disabilities","Minor.Surgery","Patient.Participation","Remote.Care.Monitoring","Risk.Profiling.and.Case.Management","Rotavirus.and.Shingles.Immunisation","Services.for.Violent.Patients","Unplanned.Admissions","Total.National.Enhanced.Services","Total.Local.Enhanced.Services","Information.Management.and.Technology","Balance.of.PMS.Expenditure","Non.DES.Item.Pneumococcal.Vaccine..Childhood.Immunisation.Main.Programme","Prescribing.Fee.Payments","Dispensing.Fee.Payments","Reimbursement.of.Drugs","Other.Payments","Total.NHS.Payments.to.General.Practice","Deductions.for.Pensions..Levies.and.Prescription.Charge.Income","Total.NHS.Payments.to.General.Practice.Minus.Deductions","Out.Of.Area.in.Hours.Urgent.Care","Meningitis","LocalEnhancedServices_NHAIS_","LocalEnhancedServices_ISFE_","General.Practice.Forward.View","Pertussis","Total.Local.Incentive.Schemes","PCN.Name","PCN.Participation","PCN.Leadership","PCN.Support","PCN.Extended.Hours.Access","PCN.Workforce","PCN.Investment.and.impact.Fund","PCN.Care.Home.Premium","Covid.Immunisation","Covid.Support.and.Expansion","Average.payments.per.registered.patient.including.PCN.Workforce..Leadership.and.Support","Average.payments.per.weighted.patient.including.PCN.Workforce..Leadership.and.Support","Average.payments.per.registered.patient.including.covid.vaccination.and.covid.support.and.expansion.payments","Average.payments.per.weighted.patient.including.covid.vaccination.and.covid.support.and.expansion.payments","Total.COVID.Payments","Total.PCN.Payments","Medical.Assessment.Reviews","Weight.Management.Service","General.Practice.Transformation","winter.Access.Fund","Long.Covid","Average.payments.per.registered.patient.including.covid.vaccination..covid.support.and.long.covid.payments","Average.payments.per.weighted.patient.including.covid.vaccination..covid.support.and.long.covid.payments","Sub.ICB.NAME","Local.Incentive.Schemes","Appraisal...Appraiser.Costs.in.Respect.of.Locums","PCN.Enhanced.Access","ICB.NAME","Practice.Type","Practice.Rurality","Atypical.Characteristics","PCN.Code","Total.Global.Sum","Total.IT.Premises","Total.PCO","Total.Contracted.Services","Total.Prescribing","Total.COVID","IMD","IMD_quintile"
"G83022",2020,2015,"Q71","London","08A","Greenwich","Westmount Surgery","191 Westmount Road Eltham London  ","SE9 1XY","-","-","PMS","No","Q2",2371,2339,121.39,123.06,0,0,22870,11471,0,0,0,0,0,23391,0,0,0,3420,1656,-3323,817,-788,-2636,0,1773,23,0,5050,123,0,0,195009,0,1927,0,8243,18786,287812,-14873,272940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,195009,22870,30257,6115,10170,0,12.73580308,1
"G83022",2020,2019,"Q71","NHS ENGLAND LONDON","08A","NHS GREENWICH CCG","WESTMOUNT SURGERY","191 WESTMOUNT ROAD ELTHAM LONDON  ","SE9  1XY","01/11/1981"," ","PMS","No",NA,2519.5,2592.47,133.57,129.81,0,0,17100,6861.92,0,0,0,0,3845,39235.32,NA,4970.52,5903.79,NA,NA,254.8,0,0,NA,NA,NA,784,0,NA,NA,NA,0,217400.42,0,1145.2,0,6773.32,30895.58,336541.87,-1935.97,334605.9,0,1293.6,NA,NA,0,78.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,217400.42,17100,41602.5,13285.11,7918.52,0,13.66619219,2
"G83022",2020,2017,"Q71","NHS ENGLAND LONDON","08A","NHS GREENWICH CCG","WESTMOUNT SURGERY","191 WESTMOUNT ROAD ELTHAM LONDON  ","SE9  1XY","01/11/1981","","PMS","No","Q4",2382,2411.24,126.14,124.61,0,0,17100,9314.34,0,0,0,0,0,30438.07,NA,213.92,0,3541.96,NA,1100.16,0,0,NA,NA,NA,125.4,0,9909.9,0,0,0,212870.48,0,1591.89,0,8450.09,5681.2,300456.33,-1544.48,298911.85,0,118.92,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,212870.48,17100,14995.54,15010.26,10041.98,0,13.200997635,2
"G83022",2020,2020,"Y56","LONDON COMMISSIONING REGION","08A","NHS GREENWICH CCG","WESTMOUNT SURGERY","191 WESTMOUNT ROAD ELTHAM LONDON  ","SE9  1XY","01/11/1981","14/01/2020","PMS","No",NA,2571.25,2625.88,104.19,102.03,0,0,19750.54,3784.4,0,0,0,0,1937,38328.79,NA,2825.68,1218.85,NA,NA,0,2212,0,NA,NA,NA,0,0,NA,NA,NA,0,173008.89,43.28,369.64,0,3997.63,16942.4,267905.86,-1306.35,266599.51,0,0,NA,NA,0,9.8,0,"ELTHAM PCN",3476.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Part year of data |","U39263",173008.89,19750.54,26140.76,6309.61,4367.27,0,13.66619219,2
"G83022",2020,2018,"Q71","NHS ENGLAND LONDON","08A","NHS GREENWICH CCG","WESTMOUNT SURGERY","191 WESTMOUNT ROAD ELTHAM LONDON  ","SE9  1XY","01/11/1981","","PMS","No","Q4",2493,2566.02,128.06,124.42,0,0,29469.97,8241.78,0,3420,0,0,0,24893.91,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,1801.03,NA,0,0,223199.16,0,1318.5,0,5558.66,21353.1,319256.11,-1636.14,317619.97,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,223199.16,29469.97,33014.88,1801.03,6877.16,0,13.4335949125,2
"G83042",2015,2015,"Q71","London","08A","Greenwich","Dispersal-Shawbrooke Surgery","Shawbrooke Surgery 21 Shawbrooke Road Eltham London ","SE9 6AE","-","31/03/2015","PMS","No","Q2",449,341,21.75,28.59,0,0,4900,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,686,3061,9764,-197,9567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,0,4900,3061,0,910,0,37.2573262,5
"G84021",2020,2021,"Y56","LONDON COMMISSIONING REGION","72Q","NHS SOUTH EAST LONDON CCG","CHARTERHOUSE SURGERY","THE CHARTERHOUSE SURGERY 59 SEVENOAKS ROAD ORPINGTON KENT ","BR6  9JN","01/04/1974","30/11/2020","UNKNOWN","Unknown",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,467.14,0,NA,NA,0,0,0,NA,NA,NA,80.48,0,NA,NA,NA,0,0,0,0,0,0,0,15162.78,0,15162.78,0,120.72,NA,NA,0,0,14494.44,"Unknown or no PCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Part year of data || No registered patients |","Unknown or no PCN",0,0,0,15162.78,0,0,8.897437889,1
"G84021",2020,2019,"Q71","NHS ENGLAND LONDON","07Q","NHS BROMLEY CCG","CHARTERHOUSE SURGERY","59 SEVENOAKS ROAD ORPINGTON KENT  ","BR6  9JN","01/04/1974"," ","GMS","No",NA,6458.25,6204.2,164.11,170.83,616596.76,0,35700.02,178.73,0,0,0,0,0,55958,NA,14133.42,3287.48,NA,NA,-11201.4,700,0,NA,NA,NA,-299.9,0,NA,NA,NA,0,0,345.46,3799.91,0,19301.66,43440.74,1059889.46,-84898.97,974990.49,0,-262.44,NA,NA,2910,-88.2,275389.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,616596.76,35700.02,46529.47,282003.64,23101.57,0,8.897437889,1
"G84021",2020,2020,"Y56","LONDON COMMISSIONING REGION","07Q","NHS BROMLEY CCG","CHARTERHOUSE SURGERY","59 SEVENOAKS ROAD ORPINGTON KENT  ","BR6  9JN","01/04/1974","","GMS","No",NA,3196.5,2848.43,119.37,133.96,138566.65,0,72111.4,0,0,0,0,0,0,10663.6,NA,117.6,0,NA,NA,7134.4,0,0,NA,NA,NA,643.84,0,NA,NA,NA,0,71062.88,0,-2436.98,0,-9928.92,18770.44,381575.28,7356.81,388932.09,0,452.7,NA,NA,16669.76,88.46,53143.78,"ORPINGTON PCN",4515.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Large fluctuation in patients |","U87524",209629.53,72111.4,39955.87,61580.78,-12365.9,0,8.897437889,1
"G84021",2020,2017,"Q71","NHS ENGLAND LONDON","07Q","NHS BROMLEY CCG","CHARTERHOUSE SURGERY","59 SEVENOAKS ROAD ORPINGTON KENT  ","BR6  9JN","01/04/1974","","GMS","No","Q4",7823,7613.96,103.97,106.82,616386.19,0,43354.83,5324.62,0,0,0,0,0,76790.25,NA,4420.24,0,3661.7,NA,13097.28,116,0,NA,NA,NA,997.6,0,24195.85,249.69,15372.09,0,0,0,361.45,0,3560.97,4101.12,813332.48,-86604.45,726728.03,0,1342.6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,616386.19,43354.83,9425.74,63453.05,3922.42,0,9.050207372,1
"G84021",2020,2018,"Q71","NHS ENGLAND LONDON","07Q","NHS BROMLEY CCG","CHARTERHOUSE SURGERY","59 SEVENOAKS ROAD ORPINGTON KENT  ","BR6  9JN","01/04/1974","","APMS","No","Q4",7294,7082.85,130.67,134.56,697973.18,0,50555.43,1155.6,0,0,0,0,4526,79354.16,NA,2041.96,0,0,NA,12259.8,0,0,NA,NA,NA,960.4,0,6320.93,NA,12294.02,0,0,0,8528.82,0,62716.38,7636.97,953085.85,-55529.93,897555.92,0,1068.2,NA,NA,5400,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,697973.18,50555.43,18718.57,35239.31,71245.2,0,8.9738226305,1
"G84021",2020,2015,"Q71","London","07Q","Bromley","Charterhouse Surgery","59 Sevenoaks Road Orpington Kent  ","BR6 9JN","-","-","GMS","No","Q2",8783,8514,108.36,111.78,649191,0,57488,18759,0,0,0,0,0,107393,0,14158,0,3282,3541,16472,0,2611,0,0,0,1169,0,14026,192,12777,0,0,0,6872,0,43803,0,951733,-134035,817698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,649191,57488,18759,68228,50675,0,9.202976855,1
"G84021",2020,2016,"Q71","NHS ENGLAND LONDON","07Q","NHS BROMLEY CCG","Charterhouse Surgery","59 Sevenoaks Road Orpington Kent  ","BR6 9JN","","","GMS","No","Q2",8488,8284.809675,105.22,107.8,618485.38,0,57711.05,4365.4,0,0,0,0,0,93494.23,0,10214.1,0,3804.62,0,12464.72,0,880.4,3192.84,0,0,657.04,0,22917.14,69.03,8703.78,0,0,0,6223.05,0,49396.68,0,893131.14,-75268,817863.14,0,551.68,2572.68,6131.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,618485.38,57711.05,4365.4,63455.35,55619.73,0,9.1265921135,1
"G85048",2020,2017,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","BROCKLEY SURGERY (DR MALDE)","465-467 BROCKLEY ROAD BROCKLEY LONDON  ","SE4  2PJ","15/01/1996","","GMS","No","Q4",5316,4970.98,119.47,127.76,0,0,66079.73,0,0,0,0,0,0,40602.69,NA,1692.16,9531.25,377.59,NA,5475.32,116,1716.78,NA,NA,NA,1145.76,0,14261.31,426.09,1545.54,0,442285.44,0,2030.83,0,10333.27,35251.31,635095.67,-41305.05,593790.62,0,2224.6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,442285.44,66079.73,35251.31,38512.4,12364.1,0,18.37106311,2
"G85048",2020,2019,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","BROCKLEY SURGERY (DR MALDE)","465-467 BROCKLEY ROAD BROCKLEY LONDON  ","SE4  2PJ","15/01/1996"," ","GMS","No",NA,5634.5,5109.5,121.6,134.09,0,0,75346.99,0,0,0,0,0,3744,44756.31,NA,1048.6,3140.7,NA,NA,4978.4,0,2201,NA,NA,NA,1003.14,0,NA,NA,NA,0,466824.13,1021.36,1774.87,0,9805.72,65778.58,685130.12,-14780.3,670349.82,0,2454.04,NA,NA,0,529.2,723.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,466824.13,75346.99,69522.58,17099.52,11580.59,0,17.76199204,2
"G85048",2020,2020,"Y56","LONDON COMMISSIONING REGION","08L","NHS LEWISHAM CCG","BROCKLEY SURGERY (DR MALDE)","465-467 BROCKLEY ROAD BROCKLEY LONDON  ","SE4  2PJ","15/01/1996","27/01/2020","GMS","No",NA,5546.75,4989.58,110.81,123.18,0,0,66217.07,0,0,0,0,0,1600,42441.87,NA,673.76,0,NA,NA,4843.72,140,2156.98,NA,NA,NA,935.58,0,NA,NA,NA,0,422488.38,976.3,1713.66,0,12597.67,46256.91,614618.64,-24727.52,589891.12,0,2193.08,NA,NA,0,490.6,852.94,"LEWISHAM CARE PARTNERSHIP PCN",8040.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Part year of data |","U11059",422488.38,66217.07,55897.03,13262.96,14311.33,0,17.76199204,2
"G85048",2020,2018,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","BROCKLEY SURGERY (DR MALDE)","465-467 BROCKLEY ROAD BROCKLEY LONDON  ","SE4  2PJ","15/01/1996","","GMS","No","Q4",5669,5229.24,123.72,134.12,0,0,78985.95,0,0,0,0,0,3600,52878.69,NA,2990.12,-1.6,0,NA,5301.8,0,1408.64,NA,NA,NA,1411.2,0,3898.51,NA,579.8,0,484332.42,0,2566.75,0,13551.61,45955.81,701360.1,-47778.7,653581.4,0,3116.4,NA,NA,0,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,484332.42,78985.95,49555.81,19488.87,16118.36,0,18.066527575,2
"G85048",2020,2015,"Q71","London","08L","Lewisham","Brockley Surgery (Dr Malde)","465-467 Brockley Road Brockley London  ","SE4 2PJ","-","-","PMS","No","Q2",4586,4341,127.81,135.03,0,0,63003,0,0,0,0,0,0,30526,0,0,4254,2420,2188,32,0,1549,0,-902,12279,183,0,9835,0,26315,0,378545,0,2579,0,13703,39617,586125,-12165,573959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,378545,63003,39617,58153,16282,0,18.98013418,3
"G85048",2020,2016,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","Brockley Surgery (Dr Malde)","465-467 Brockley Road Brockley London  ","SE4 2PJ","","","PMS","No","Q2",4771,4475.967954,124.91,133.14,0,0,62568.67,0,0,0,0,0,0,43504.33,0,7250.42,9127.25,5108.53,0,4515.24,116,1540.7,1645.56,0,0,1031.4,0,13188.42,145.73,10450.98,0,391113,0,2106.59,0,9095.07,33386.18,595942.87,-55828.77,540114.1,0,48.8,2256.38,8194.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,391113,62568.67,33386.18,54169.03,11201.66,0,18.675598645,2
"G85081",2020,2015,"Q71","London","08L","Lewisham","Sydenham Surgery (Dr Morant)","Sydenham Surgery 2 Sydenham Road London  ","SE265QW","-","-","PMS","No","Q2",4020,3674,113.55,124.26,0,0,33189,10361,0,0,0,0,0,39816,0,1633,9444,1473,0,4760,116,0,0,-831,0,229,0,6296,31,14704,0,325138,0,1748,0,7986,385,456477,-34002,422475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,325138,33189,10746,37855,9734,0,27.66649533,4
"G85081",2020,2018,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","SYDENHAM SURGERY (DR MORANT)","SYDENHAM SURGERY 2 SYDENHAM ROAD LONDON  ","SE26 5QW","04/09/1997","","PMS","No","Q4",4331,3871.48,118.64,132.72,0,0,34623.07,7444.1,0,0,0,0,7445,41357.53,NA,6613.87,5984.27,0,NA,3087,700,0,NA,NA,NA,676.2,0,3134.67,NA,156.8,0,375136.4,0,1628.6,0,8229.62,15609.82,513835.95,-19920.13,493915.82,0,1636.6,NA,NA,0,372.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,375136.4,34623.07,30498.92,22361.81,9858.22,0,25.6957059975,4
"G85081",2020,2017,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","SYDENHAM SURGERY (DR MORANT)","SYDENHAM SURGERY 2 SYDENHAM ROAD LONDON  ","SE26 5QW","04/09/1997","","PMS","No","Q4",4304,3931.59,117.62,128.76,0,0,33862.01,8412.88,0,0,0,0,0,34824.73,NA,4927.42,7731.12,344.34,NA,4665.12,464,0,NA,NA,NA,615.4,0,11615.24,245,4090.6,0,351589.06,0,2047.97,0,9782.72,24195.96,506227.57,-24849,481378.57,0,1274,NA,NA,5540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,351589.06,33862.01,38148.84,35972.24,11830.69,0,26.352635775,4
"G85081",2020,2016,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","Sydenham Surgery (Dr Morant)","Sydenham Surgery 2 Sydenham Road London  ","SE265QW","","","PMS","No","Q2",3985,3632.17832,113.36,124.37,0,0,33609.97,9424.48,0,0,0,0,0,36790.82,0,5162.46,7562,1809.41,0,2123.92,464,0,0,0,0,420.2,0,8017.45,76.7,5330.8,0,326995.08,0,2030.97,0,8980.29,2922.91,451738.86,-6737.68,445001.18,0,17.4,1670.6,3660.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,326995.08,33609.97,12347.39,30984.34,11011.26,0,27.0095655525,4
"G85081",2020,2019,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","SYDENHAM SURGERY (DR MORANT)","SYDENHAM SURGERY 2 SYDENHAM ROAD LONDON  ","SE26 5QW","04/09/1997"," ","PMS","No",NA,4361,3909.45,128.79,143.66,0,0,68685.35,6197.74,0,8757.6,0,0,2987,41239.21,NA,3668.03,10473.53,NA,NA,3900.4,840,0,NA,NA,NA,698.74,0,NA,NA,NA,0,357291.71,585.78,741.45,0,4392.26,49161.17,561648.29,-23685.67,537962.62,0,1675.52,NA,NA,0,264.6,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,357291.71,68685.35,67103.51,22194.8,5133.71,0,25.03877622,4
"G85081",2020,2021,"Y56","LONDON COMMISSIONING REGION","72Q","NHS SOUTH EAST LONDON CCG","SYDENHAM SURGERY","SYDENHAM SURGERY 2 SYDENHAM ROAD SYDENHAM LONDON ","SE26 5QW","01/04/1974","30/06/2020","UNKNOWN","Unknown",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,162,162,0,162,0,0,NA,NA,0,0,0,"Unknown or no PCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Part year of data || No registered patients |","Unknown or no PCN",0,0,162,0,0,0,25.03877622,4
"G85717",2019,2019,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","WALDRON HEALTH CENTRE (DR BATRA)","WALDRON HEALTH CENTRE STANLEY STREET LONDON  ","SE8  4BG","10/04/1995"," ","PMS","No",NA,5820.5,5569.37,117.62,122.92,0,0,0,4182.07,0,0,0,0,4526,59627.02,NA,5807.64,11141.6,NA,NA,5007.8,140,0,NA,NA,NA,868.98,0,NA,NA,NA,0,508139.95,0,2373.08,0,12829.66,68165.08,684591.26,-17997.88,666593.38,0,1461.48,NA,NA,0,9.8,311.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,508139.95,0,76873.15,24748.4,15202.74,0,31.64357537,4
"G85717",2019,2017,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","WALDRON HEALTH CENTRE (DR BATRA)","WALDRON HEALTH CENTRE STANLEY STREET LONDON  ","SE8  4BG","10/04/1995","","PMS","No","Q4",6050,5798.96,199.4,208.04,0,0,508842.41,6249.65,0,0,0,0,0,54306.62,NA,13982.22,11348.09,7307.17,NA,13889.8,116,0,NA,NA,NA,1161.04,0,8067.78,29.4,2837,0,551457.25,0,4096.01,0,19864.58,1988.51,1206396.13,-17445.98,1188950.15,0,852.6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,551457.25,508842.41,8238.16,59591.1,23960.59,0,33.828484,5
"G85717",2019,2020,"Y56","LONDON COMMISSIONING REGION","08L","NHS LEWISHAM CCG","WALDRON HEALTH CENTRE (DR BATRA)","WALDRON HEALTH CENTRE STANLEY STREET LONDON  ","SE8  4BG","10/04/1995","19/08/2019","PMS","No",NA,5780.5,5570.67,29.02,30.11,0,0,0,759.08,0,0,0,0,1600,16931.49,NA,19.6,2739.8,NA,NA,764.66,1820,0,NA,NA,NA,171.02,0,NA,NA,NA,0,127799.01,0,180.49,0,1083.46,13398.42,167733.06,-4470.06,163263,0,392.34,NA,NA,0,0,73.69,"Unknown or no PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","| Part year of data |","Unknown or no PCN",127799.01,0,15757.5,5981.11,1263.95,0,31.64357537,4
"G85717",2019,2016,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","Waldron Health Centre (Dr Batra)","Waldron Health Centre Stanley Street London  ","SE8 4BG","","","PMS","No","Q2",6199,6071.891357,104.03,106.21,0,0,0,6358.38,0,0,0,0,0,50133.32,0,5548.84,12499.22,2792.88,0,672.32,0,0,0,0,0,366.72,0,1247.86,0,4094.92,0,547254,0,2115.75,0,9707.18,2108.85,644900.24,-26975.26,617924.98,0,0,2584.22,1510.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,547254,0,8467.23,27222.76,11822.93,0,34.920938315,5
"G85717",2019,2015,"Q71","London","08L","Lewisham","Waldron Health Centre (Dr Batra)","Waldron Health Centre Stanley Street London  ","SE8 4BG","-","-","PMS","No","Q2",6234,6175,107.65,108.68,0,0,0,6991,0,0,0,0,0,46919,0,12194,11206,116,0,5050,348,0,0,0,4308,374,0,7923,0,20733,0,544426,0,2144,0,9389,-1009,671113,-47900,623213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London",NA,NA,NA,NA,544426,0,5982,62252,11533,0,36.01339263,5
"G85717",2019,2018,"Q71","NHS ENGLAND LONDON","08L","NHS LEWISHAM CCG","WALDRON HEALTH CENTRE (DR BATRA)","WALDRON HEALTH CENTRE STANLEY STREET LONDON  ","SE8  4BG","10/04/1995","","PMS","No","Q4",5933,5651.52,113.94,119.62,0,0,0,5023.21,0,0,0,0,3600,54136.15,NA,8705.3,11605.83,0,NA,4900,980,0,NA,NA,NA,656.6,0,0,NA,612.4,0,550668.58,0,2028.88,0,10009.68,21027.21,676011.84,-18824.5,657187.34,0,2028.6,NA,NA,0,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South East London","GP practice","Urban","",NA,550668.58,0,29650.42,29518.13,12038.56,0,32.736029685,4
