"Practice.Code","Year","location_name","service_population_group","domain","latest_rating","inherited_rating_y_n","IMD","IMD_quintile","ICB_NAME"
"H81663",2018,"Dr Layth Delaimy","Overall","Overall","Good","N",10.235313565,1,"Surrey Heartlands"
"H81672",2019,"The Groves Hinchley Wood","Overall","Overall","Good","N",5.434301308,1,"Surrey Heartlands"
"H82003",2017,"Meadows Surgery","Overall","Overall","Good","N",8.7548796505,1,"Sussex"
"H82004",2017,"Cowfold Medical Group","Overall","Overall","Good","N",11.10289328,1,"Sussex"
"H82005",2019,"Cuckfield Medical Practice","Overall","Overall","Good","N",8.703213783,1,"Sussex"
"H82006",2017,"Petworth Surgery","Overall","Overall","Good","N",16.81533402,2,"Sussex"
"H82007",2018,"Westcourt Medical Centre","Overall","Overall","Good","N",14.7291615925,2,"Sussex"
"H82009",2022,"St Lawrence Surgery","Overall","Overall","Outstanding","N",13.29841922,1,"Sussex"
"H82011",2022,"Strand Medical","Overall","Overall","Good","N",18.17386019,2,"Sussex"
"H82012",2019,"Leacroft Medical Practice","Overall","Overall","Good","N",21.92739934,3,"Sussex"
"H82013",2020,"Langley House Surgery","Overall","Overall","Good","N",13.57343973,2,"Sussex"
"H82014",2018,"The Coppice Surgery Partnership","Overall","Overall","Good","N",13.7808818525,2,"Sussex"
"H82016",2018,"Bersted Green Surgery","Overall","Overall","Good","N",22.50561565,3,"Sussex"
"H82017",2022,"Park Surgery","Overall","Overall","Requires improvement","N",9.757579258,1,"Sussex"
"H82020",2021,"Bognor Medical Centre","Overall","Overall","Good","N",30.92270831,4,"Sussex"
"H82021",2018,"Arundel Surgery","Overall","Overall","Good","N",15.0994018175,2,"Sussex"
"H82022",2017,"Steyning Medical Practice","Overall","Overall","Good","N",9.2724936885,1,"Sussex"
"H82023",2017,"Adur Health Partnership","Overall","Overall","Good","N",15.0283817,2,"Sussex"
"H82025",2016,"Woodlands & Clerklands Partnership","Overall","Overall","Good","N",15.6426536325,2,"Sussex"
"H82026",2022,"Saxonbrook Medical","Overall","Overall","Good","N",14.59108541,2,"Sussex"
"H82027",2019,"Rudgwick Medical Centre","Overall","Overall","Good","N",9.815584469,1,"Sussex"
"H82028",2017,"The Courtyard Surgery","Overall","Overall","Good","N",9.4814291395,1,"Sussex"
"H82030",2017,"Pulborough Medical Group","Overall","Overall","Outstanding","N",11.12802596,1,"Sussex"
"H82031",2019,"Loxwood Medical Practice","Overall","Overall","Good","N",10.66436863,1,"Sussex"
"H82032",2016,"Riverbank Medical Centre","Overall","Overall","Good","N",12.62973142,2,"Sussex"
"H82033",2017,"Gossops Green Medical Centre","Overall","Overall","Good","N",19.79262604,3,"Sussex"
"H82034",2017,"The Lime Tree Surgery","Overall","Overall","Good","N",12.684153885,2,"Sussex"
"H82035",2017,"Lindfield Medical Centre","Overall","Overall","Good","N",6.057836835,1,"Sussex"
"H82036",2017,"Orchard Surgery","Overall","Overall","Good","N",9.5984923685,1,"Sussex"
"H82037",2016,"Selsey Medical Practice","Overall","Overall","Good","N",17.092765935,3,"Sussex"
"H82038",2016,"Flansham Park Health Centre","Overall","Overall","Good","N",11.5134037575,2,"Sussex"
"H82039",2018,"Park Surgery","Overall","Overall","Good","N",24.658849215,4,"Sussex"
"H82040",2023,"Modality Mid Sussex","Overall","Overall","Inadequate","N",6.304021072,1,"Sussex"
"H82041",2016,"Victoria Road Surgery","Overall","Overall","Good","N",22.2108028075,3,"Sussex"
"H82042",2017,"Cathedral Medical Group","Overall","Overall","Good","N",15.46070434,2,"Sussex"
"H82043",2016,"Grove House Surgery","Overall","Overall","Good","N",12.7966887075,2,"Sussex"
"H82044",2016,"Dolphins Practice","Overall","Overall","Good","Y",7.468907429,1,"Sussex"
"H82045",2017,"Worthing Medical Group","Overall","Overall","Outstanding","N",22.77451284,3,"Sussex"
"H82046",2017,"Broadwater Medical Centre","Overall","Overall","Good","N",14.812316085,2,"Sussex"
"H82047",2018,"Bridge Medical Centre","Overall","Overall","Good","N",14.8437439925,2,"Sussex"
"H82048",2022,"Avisford Medical Group","Overall","Overall","Good","N",15.34931391,2,"Sussex"
"H82049",2017,"Parklands Surgery","Overall","Overall","Good","N",13.8539725,2,"Sussex"
"H82050",2022,"Ifield Medical Practice","Overall","Overall","Good","N",21.08718794,2,"Sussex"
"H82051",2018,"Lavant Road Surgery","Overall","Overall","Good","N",13.6141695125,2,"Sussex"
"H82052",2018,"Pound Hill Medical Group","Overall","Overall","Good","N",9.75747774725,1,"Sussex"
"H82053",2016,"Furnace Green Surgery","Overall","Overall","Good","N",14.9908110925,2,"Sussex"
"H82055",2017,"Billingshurst Surgery","Overall","Overall","Good","N",11.89938167,1,"Sussex"
"H82056",2022,"Newtons Practice","Overall","Overall","Good","N",7.312431675,1,"Sussex"
"H82057",2019,"Mid Sussex Health Care","Overall","Overall","Good","N",8.227394823,1,"Sussex"
"H82058",2016,"Maywood Health Care Centre","Overall","Overall","Good","N",23.2005244925,4,"Sussex"
"H82059",2018,"Willow Green Surgery","Overall","Overall","Good","N",14.282662375,2,"Sussex"
"H82060",2017,"Henfield Medical Centre","Overall","Overall","Good","N",10.1360555415,1,"Sussex"
"H82061",2019,"Selden Medical Centre","Overall","Overall","Good","N",21.60801905,3,"Sussex"
"H82063",2018,"Dr MK Patel and partners","Overall","Overall","Good","N",7.36047382525,1,"Sussex"
"H82064",2018,"Southgate Medical Group","Overall","Overall","Good","N",20.9484770325,3,"Sussex"
"H82065",2015,"Ball Tree Surgery","Overall","Overall","Good","N",19.02717979,3,"Sussex"
"H82066",2021,"Fitzalan Medical Group","Overall","Overall","Good","N",28.13084234,4,"Sussex"
"H82067",2019,"Tangmere Medical Centre","Overall","Overall","Good","N",15.60767102,2,"Sussex"
"H82070",2023,"Glebe Surgery","Overall","Overall","Good","N",10.37351132,1,"Sussex"
"H82072",2017,"Silverdale Practice","Overall","Overall","Good","N",7.796896042,1,"Sussex"
"H82076",2023,"Cornerways Surgery","Overall","Overall","Good","N",10.71700981,1,"Sussex"
"H82077",2022,"The Croft Practice","Overall","Overall","Good","N",14.05914345,1,"Sussex"
"H82078",2016,"Southbourne Surgery","Overall","Overall","Good","N",9.838549432,1,"Sussex"
"H82084",2017,"Brow Medical Centre","Overall","Overall","Good","N",9.0088075055,1,"Sussex"
"H82087",2017,"Barn Surgery","Overall","Overall","Good","N",8.8367045305,1,"Sussex"
"H82088",2018,"Bewbush Medical Centre","Overall","Overall","Good","N",23.6030785325,3,"Sussex"
"H82089",2019,"Riverside Medical Practice","Overall","Overall","Good","N",9.797902469,1,"Sussex"
"H82091",2018,"New Pond Row Surgery","Overall","Overall","Good","N",19.73903369,3,"Sussex"
"H82092",2019,"The Village Surgery","Overall","Overall","Good","N",7.857443014,1,"Sussex"
"H82095",2019,"Witterings Medical Centre","Overall","Overall","Good","N",14.53511486,2,"Sussex"
"H82096",2018,"The Orchard Surgery","Overall","Overall","Good","N",20.880151755,3,"Sussex"
"H82098",2018,"Coachmans Medical Practice","Overall","Overall","Good","N",26.8804563025,4,"Sussex"
"H82099",2022,"West Meads Surgery","Overall","Overall","Good","N",19.70990475,2,"Sussex"
"H82100",2019,"Northlands Wood Surgery","Overall","Overall","Good","N",7.702688169,1,"Sussex"
"H82615",2017,"Ouse Valley Practice","Overall","Overall","Good","N",12.59812456,2,"Sussex"
"H82640",2017,"Holbrook Surgery","Overall","Overall","Good","N",8.3356358275,1,"Sussex"
"H83001",2017,"Portland Medical Centre","Overall","Overall","Good","N",28.01286964,4,"South West London"
"H83004",2017,"The Farley Road Medical Practice","Overall","Overall","Good","N",12.996999225,2,"South West London"
"H83005",2017,"Upper Norwood Group Practice","Overall","Overall","Good","N",24.20697966,4,"South West London"
"H83006",2022,"New Addington Group Practice","Overall","Overall","Good","N",35.24827293,4,"South West London"
"H83007",2019,"Violet Lane Medical Practice","Overall","Overall","Good","Y",27.86983592,4,"South West London"
"H83008",2019,"Addiscombe Road Surgery","Overall","Overall","Good","N",18.72800558,3,"South West London"
"H83009",2017,"Norbury Health Centre 2","Overall","Overall","Good","N",22.071702945,3,"South West London"
"H83010",2023,"South Norwood Hill Medical Centre","Overall","Overall","Requires improvement","N",26.24078973,3,"South West London"
"H83011",2016,"Dr Rotimi Bakare","Overall","Overall","Good","N",33.3937612225,5,"South West London"
"H83012",2017,"St James Medical Centre","Overall","Overall","Good","N",33.676729115,5,"South West London"
"H83013",2016,"Old Coulsdon Medical Practice","Overall","Overall","Good","N",13.3536287025,2,"South West London"
"H83014",2018,"Queenhill Medical Practice","Overall","Overall","Good","N",12.28816817,1,"South West London"
"H83015",2017,"Parkside Group Practice","Overall","Overall","Good","N",14.33597928,2,"South West London"
"H83016",2017,"Keston Medical Practice","Overall","Overall","Good","N",15.122402505,2,"South West London"
"H83017",2020,"Brigstock Medical Centre","Overall","Overall","Good","N",27.17652466,4,"South West London"
"H83018",2024,"Selsdon Park Medical Practice","Overall","Overall","Good","N",13.31495815,1,"South West London"
"H83019",2016,"Dr C Wilcock & Partners","Overall","Overall","Good","N",25.548716265,4,"South West London"
"H83020",2017,"Eversley Medical Centre","Overall","Overall","Good","N",31.80761065,4,"South West London"
"H83021",2016,"Dr Nabila Khan","Overall","Overall","Good","N",30.45307212,4,"South West London"
"H83022",2017,"Thornton Heath Medical Practice","Overall","Overall","Good","N",30.978190395,4,"South West London"
"H83023",2016,"Morland Road Surgery","Overall","Overall","Good","N",23.4941198725,4,"South West London"
"H83024",2016,"Woodcote Medical","Overall","Overall","Good","N",12.59428999,2,"South West London"
"H83028",2021,"Addington Medical Practice","Overall","Overall","Good","N",29.29016293,4,"South West London"
"H83029",2022,"Hartland Way Surgery","Overall","Overall","Good","N",9.594669798,1,"South West London"
"H83030",2017,"Broom Road Medical Practice","Overall","Overall","Good","N",30.60952398,4,"South West London"
"H83031",2016,"The Haling Park Partnership","Overall","Overall","Good","N",21.79284141,3,"South West London"
"H83033",2017,"Dr Umadevi Parameswaran","Overall","Overall","Good","N",27.954646115,4,"South West London"
"H83034",2017,"The Whitehorse Practice","Overall","Overall","Good","N",36.289028375,5,"South West London"
"H83037",2023,"Auckland Surgery","Overall","Overall","Good","N",21.88258014,3,"South West London"
"H83039",2019,"Stovell House Surgery","Overall","Overall","Good","N",17.15385198,2,"South West London"
"H83042",2017,"Leander Family Practice","Overall","Overall","Good","N",23.62231921,4,"South West London"
"H83043",2021,"Shirley Medical Centre","Overall","Overall","Good","N",13.20811877,1,"South West London"
"H83044",2023,"East Croydon Medical Centre","Overall","Overall","Good","N",20.86930822,3,"South West London"
"H83049",2022,"Headley Drive Surgery","Overall","Overall","Good","N",36.4813531,5,"South West London"
"H83051",2016,"Thornton Road Surgery","Overall","Overall","Good","N",28.3290981675,4,"South West London"
"H83052",2017,"Dr Thusitha Gooneratne","Overall","Overall","Good","N",12.10209807,1,"South West London"
"H83053",2017,"Dr A T Fernandes and Partners","Overall","Overall","Good","N",29.040731175,4,"South West London"
"H83608",2019,"Brigstock Family Practice","Overall","Overall","Good","N",27.45388827,4,"South West London"
"H83609",2019,"Mersham Medical Centre","Overall","Overall","Good","N",25.28904935,4,"South West London"
"H83611",2016,"Dr Rabiatov Dabo","Overall","Overall","Good","N",33.18629653,5,"South West London"
"H83624",2017,"Fairview Medical Centre","Overall","Overall","Good","N",22.94610069,3,"South West London"
"H83627",2021,"Birdhurst Medical Practice","Overall","Overall","Good","N",18.68738711,2,"South West London"
"H83631",2021,"Greenside Medical Practice","Overall","Overall","Good","N",32.26094968,4,"South West London"
"H84002",2016,"Park Road Surgery","Overall","Overall","Good","N",7.6506628135,1,"South West London"
"H84005",2016,"The Parkshot Medical Practice","Overall","Overall","Good","N",9.877992316,1,"South West London"
"H84006",2016,"Dr Jezierski & Partners","Overall","Overall","Good","N",10.38499989,1,"South West London"
"H84007",2018,"The Acorn Group Practice - Jackson","Overall","Overall","Good","N",8.87599287525,1,"South West London"
"H84010",2017,"Canbury Medical Centre","Overall","Overall","Good","N",10.70754889,1,"South West London"
"H84012",2017,"The York Medical Practice","Overall","Overall","Good","N",8.112336457,1,"South West London"
"H84014",2017,"The Paradise Road Practice","Overall","Overall","Good","N",9.0239976425,1,"South West London"
"H84015",2022,"Brunswick Surgery","Overall","Overall","Good","N",10.82411778,1,"South West London"
"H84016",2024,"The Groves Medical Centre","Overall","Overall","Inadequate","N",10.76024079,1,"South West London"
"H84017",2020,"Seymour House Surgery - Hudson","Overall","Overall","Good","N",11.91013571,1,"South West London"
"H84018",2016,"Broad Lane Surgery","Overall","Overall","Good","N",13.0385022975,2,"South West London"
"H84020",2017,"Fairhill Medical Practice","Overall","Overall","Good","N",12.88297749,2,"South West London"
"H84023",2017,"Essex House Surgery - Flood","Overall","Overall","Good","N",10.216104104,1,"South West London"
"H84025",2017,"Hook Surgery","Overall","Overall","Good","N",12.7197428,2,"South West London"
"H84027",2023,"Churchill Medical Centre","Overall","Overall","Good","N",11.59341112,1,"South West London"
"H84030",2022,"Central Surgery","Overall","Overall","Requires improvement","N",10.68549311,1,"South West London"
"H84031",2018,"Jubilee  Surgery - Boohan","Overall","Overall","Good","N",12.3885883225,1,"South West London"
"H84032",2023,"O'Flynn - Hampton Wick","Overall","Overall","Requires improvement","N",9.0789453,1,"South West London"
"H84033",2017,"St Albans Medical Centre","Overall","Overall","Good","N",8.215294525,1,"South West London"
"H84034",2019,"The Orchard Practice","Overall","Overall","Good","N",11.86451415,1,"South West London"
"H84039",2016,"Cross Deep Surgery","Overall","Overall","Good","N",8.1653350225,1,"South West London"
"H84040",2017,"Hampton Medical Centre - Lewis","Overall","Overall","Good","N",13.32170475,2,"South West London"
"H84041",2017,"The Vineyard Surgery","Overall","Overall","Good","N",8.257258611,1,"South West London"
"H84042",2017,"Holmwood Corner Surgery","Overall","Overall","Good","N",12.642168495,2,"South West London"
"H84044",2016,"The Green Surgery","Overall","Overall","Good","N",15.7293217975,2,"South West London"
"H84048",2017,"Twickenham Park Surgery - Johal","Overall","Overall","Good","N",6.6412614655,1,"South West London"
"H84050",2019,"Dr P Kumar & Partners","Overall","Overall","Good","N",12.73002658,1,"South West London"
"H84051",2017,"Roselawn Surgery","Overall","Overall","Good","N",13.27104153,2,"South West London"
"H84053",2016,"Berrylands Surgery, Surbiton Health Centre","Overall","Overall","Good","N",10.8526976325,1,"South West London"
"H84054",2017,"Red Lion Road Surgery","Overall","Overall","Good","N",11.80202651,1,"South West London"
"H84055",2016,"Dr Johnson & Partners","Overall","Overall","Good","N",8.84726465225,1,"South West London"
"H84057",2018,"Dr Alma Sarajlic","Overall","Overall","Good","N",14.3376803225,2,"South West London"
"H84059",2017,"Thameside Medical Practice - Childs & Partners","Overall","Overall","Good","N",7.335067973,1,"South West London"
"H84060",2016,"Richmond Lock Surgery","Overall","Overall","Good","N",12.9131600475,2,"South West London"
"H84061",2016,"Kingston Health Centre","Overall","Overall","Good","N",9.69302986025,1,"South West London"
"H84062",2016,"Surbiton Health Centre","Overall","Overall","Good","N",10.125285007,1,"South West London"
"H84619",2016,"Claremont Medical Centre","Overall","Overall","Good","N",10.10358160225,1,"South West London"
"H84623",2020,"Hampton Hill Medical Centre","Overall","Overall","Good","N",9.79758243,1,"South West London"
"H84625",2022,"Woodlawn Medical Centre - Kudra","Overall","Overall","Good","N",14.40014099,2,"South West London"
